time,desired temp,current,tc_temp
1677896873.7572746,47.2730331141182,0.5684253876130162,47.3988952
1677896878.7614818,47.18981349849981,0.586633134721428,47.2750129
1677896883.78141,47.106122088276166,0.597837592980692,47.1659049
1677896888.816045,47.02197015667242,0.6033257176094472,47.0684318
1677896893.7797644,46.939312191648106,0.599604184678456,46.990673
1677896898.7978907,46.85600774272563,0.5889604170167786,46.9251861
1677896903.7986586,46.772420787655136,0.5764506841729087,46.862133
1677896908.8030972,46.688987461569724,0.565340811171562,46.7955741
1677896913.8214638,46.60561093871079,0.5569310057098652,46.7231407
1677896918.8413596,46.52195387665711,0.5513332097837185,46.6445121
1677896923.840927,46.43849000120443,0.5500445545874902,46.5576667
1677896928.8558662,46.354872468951164,0.5534260767848074,46.4619178
1677896933.8564506,46.27161278709056,0.5645025651377369,46.3524742
1677896938.8608553,46.1881273466774,0.5676383215090917,46.2591552
1677896943.8757014,46.10469612264913,0.5724735700611869,46.1631317
1677896948.8641336,46.02127790038071,0.584941884524524,46.0531768
1677896953.8873641,45.93743054851176,0.5779911357873638,45.9810371
1677896958.881574,45.85432647848409,0.5642447706493511,45.9220504
1677896963.8888566,45.770738951209005,0.5579553609201301,45.8472061
1677896968.8989813,45.68726934973679,0.5442876714274412,45.7861289
1677896973.9124236,45.60391774559301,0.5353943145150247,45.7149925
1677896978.9207144,45.520329216959894,0.5347919281224637,45.6272621
1677896983.931713,45.436736301424915,0.5340147099032048,45.5400428
1677896988.9422917,45.35330508931758,0.5345965724616217,45.4505691
1677896993.9476671,45.269922578178665,0.5334842913466307,45.3646736
1677896998.9556463,45.18645898882828,0.538811023892144,45.2665519
1677897003.9657629,45.10311035696945,0.5465472243869678,45.1646537
1677897008.9606628,45.01954261446279,0.5577172995403665,45.0568733
1677897013.9744384,44.93611971521658,0.5501817228438142,44.9860191
1677897018.975595,44.85279025618515,0.5377824722327318,44.9239311
1677897023.985367,44.76925624593379,0.5283376857553947,44.8549995
1677897028.981263,44.685865580879465,0.527406341528689,44.7692871
1677897033.9900813,44.60240608438136,0.5179960578891698,44.6997795
