t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI,x2,y2,r2,theta2
1681188496.4283648, 0, 0.006362819, -7.850687e-05, 0.006363303, 359.2931, 0, 0, 0, -2.5, -2.499314E+00, -7.258414E-09, 0.00563166, -7.850687e-05, 0.006051604, 355.7666
1681188503.15311, 0, 0.00599724, -0.0004439224, 0.006414086, 355.7666, 0, 0, 0, -2.0, -1.999865E+00, -5.285627E-09, 0.00599724, -7.850687e-05, 0.006414086, 356.009
1681188509.8886209, 0, 0.006362819, -7.850687e-05, 0.006013647, 356.009, 0, 0, 0, -1.5, -1.499918E+00, -3.223322E-09, 0.00599724, -0.0004439224, 0.006013647, 355.7666
1681188516.6077034, 0, 0.006362819, -0.0008093381, 0.006378286, 352.3143, 0, 0, 0, -1.0, -9.999394E-01, -9.371039E-10, 0.006362819, -0.0008093381, 0.006013647, 359.2931
1681188523.3561306, 0, 0.006362819, -0.0004439224, 0.006378286, 356.2253, 0, 0, 0, -0.5, -4.999358E-01, +1.019741E-09, 0.006362819, -0.0004439224, 0.006378286, 352.3143
1681188530.0837374, 0, 0.006362819, -0.0004439224, 0.006378286, 359.2931, 0, 0, 0, 0.0, +1.009301E-04, +3.152501E-09, 0.00599724, -7.850687e-05, 0.006363303, 356.2253
1681188535.291149, 0, 0.009287452, -0.0004439224, 0.00965335, 359.534, 0, 0, 0, 35.0, +3.499968E+01, +2.045903E-07, -0.489443, -0.00823981, -0.0769048, -179.04
1681188541.5062885, 0, 0.01001861, -0.0004439224, 0.009322649, 355.0197, 0, 0, 0, 35.0, +3.499971E+01, +1.981124E-07, -0.489199, -0.00823981, -0.0771489, -179.034
1681188547.6996846, 0, 0.009287452, -0.0004439224, 0.01002844, 355.0197, 0, 0, 0, 35.0, +3.499963E+01, +1.913973E-07, -0.48926, -0.00823981, -0.0771489, -179.034
1681188553.9069371, 0, 0.009287452, -0.0004439224, 0.009322649, 357.3669, 0, 0, 0, 35.0, +3.499974E+01, +1.861012E-07, -0.48926, -0.00823981, -0.0770879, -179.034
1681188560.1024058, 0, 0.009287452, -7.850687e-05, 0.009298055, 359.534, 0, 0, 0, 35.0, +3.499978E+01, +1.819605E-07, -0.48926, -0.00823981, -0.0770879, -179.034
1681188566.3123415, 0, 0.008921873, -0.0004439224, 0.009663234, 357.2635, 0, 0, 0, 35.0, +3.499966E+01, +1.771443E-07, -0.489321, -0.00823981, -0.0770879, -179.034
1681188572.511921, 0, 0.009287452, -0.0004439224, 0.009298055, 357.3669, 0, 0, 0, 35.0, +3.499962E+01, +1.737911E-07, -0.489321, -0.00823981, -0.0770879, -179.034
1681188578.7454455, 0, 0.008921873, -0.0004439224, 0.009322649, 355.2074, 0, 0, 0, 35.0, +3.499968E+01, +1.708190E-07, -0.489321, -0.00823981, -0.0770268, -179.034
1681188584.9511344, 0, 0.009653031, -0.0004439224, 0.009322649, 357.2635, 0, 0, 0, 35.0, +3.499969E+01, +1.676152E-07, -0.489321, -0.00823981, -0.0770268, -179.034
1681188591.146183, 0, 0.009653031, -0.0004439224, 0.009298055, 357.2635, 0, 0, 0, 35.0, +3.499966E+01, +1.642938E-07, -0.489321, -0.00823981, -0.0770268, -179.034
1681188597.3159788, 0, 0.009287452, -0.0004439224, 0.009287784, 355.0197, 0, 0, 0, 35.0, +3.499972E+01, +1.612941E-07, -0.489321, -0.00823981, -0.0770268, -179.034
1681188603.520842, 0, 0.009287452, -0.0004439224, 0.009663234, 357.2635, 0, 0, 0, 35.0, +3.499979E+01, +1.582047E-07, -0.489382, -0.00823981, -0.0769658, -179.034
1681188609.7202318, 0, 0.009653031, -0.0004439224, 0.009287784, 355.2074, 0, 0, 0, 35.0, +3.499969E+01, +1.553397E-07, -0.489382, -0.00823981, -0.0769658, -179.034
1681188615.914138, 0, 0.009653031, -0.0008093381, 0.008922218, 357.2635, 0, 0, 0, 35.0, +3.499959E+01, +1.526600E-07, -0.489382, -0.00823981, -0.0769658, -179.034
1681188622.1138546, 0, 0.009653031, -0.0004439224, 0.009298055, 1.769423, 0, 0, 0, 35.0, +3.499975E+01, +1.499031E-07, -0.489382, -0.00823981, -0.0769658, -179.034
1681188628.3335054, 0, 0.009653031, -0.0004439224, 0.009287784, 357.2635, 0, 0, 0, 35.0, +3.499968E+01, +1.472252E-07, -0.489382, -0.00823981, -0.0769658, -179.034
1681188634.5246124, 0, 0.009287452, -0.0004439224, 0.009291882, 1.702451, 0, 0, 0, 35.0, +3.499958E+01, +1.451877E-07, -0.489443, -0.00823981, -0.0769658, -179.034
1681188640.7003593, 0, 0.009287452, -0.0008093381, 0.0096869, 357.2635, 0, 0, 0, 35.0, +3.499974E+01, +1.428953E-07, -0.489443, -0.00823981, -0.0769658, -179.034
1681188646.935457, 0, 0.009653031, -0.0004439224, 0.009298055, 357.1515, 0, 0, 0, 35.0, +3.499973E+01, +1.406094E-07, -0.489443, -0.00823981, -0.0769658, -179.034
1681188653.1509142, 0, 0.009287452, -0.0004439224, 0.009298055, 355.0197, 0, 0, 0, 35.0, +3.499963E+01, +1.386539E-07, -0.489443, -0.00823981, -0.0769658, -179.034
1681188659.3497698, 0, 0.009653031, -0.0008093381, 0.009298055, 359.5157, 0, 0, 0, 35.0, +3.499976E+01, +1.373181E-07, -0.489443, -0.00823981, -0.0769658, -179.034
1681188667.0423973, 0, 0.006362819, -0.0008093381, 0.006378286, 355.7666, 0, 0, 0, 0.0, +4.259268E-05, -4.603485E-09, 0.006362819, -0.0004439224, 0.006378286, 359.2931
1681188673.737002, 0, 0.006362819, -7.850687e-05, 0.006378286, 356.009, 0, 0, 0, 0.5, +5.000461E-01, -8.389566E-10, 0.00599724, -7.850687e-05, 0.006363303, 351.8219
1681188680.4523385, 0, 0.00599724, -7.850687e-05, 0.006378286, 356.2253, 0, 0, 0, 1.0, +1.000059E+00, +8.632854E-10, 0.00599724, -7.850687e-05, 0.006378286, 359.25
1681188687.190998, 0, 0.006362819, -0.0004439224, 0.006013647, 356.009, 0, 0, 0, 1.5, +1.500001E+00, +2.582970E-09, 0.006362819, -7.850687e-05, 0.006414086, 352.751
1681188693.9294589, 0, 0.00599724, -0.0004439224, 0.006414086, 356.009, 0, 0, 0, 2.0, +1.999990E+00, +4.194911E-09, 0.006362819, -0.0008093381, 0.005997753, 355.7666
1681188700.6532817, 0, 0.006362819, -7.850687e-05, 0.006378286, 359.2931, 0, 0, 0, 2.5, +2.500620E+00, +5.681648E-09, 0.006362819, -0.0004439224, 0.006414086, 356.009
1681188707.3801863, 0, 0.006362819, -0.0008093381, 0.006743026, 356.009, 0, 0, 0, 3.0, +3.000486E+00, +6.790288E-09, 0.006362819, -0.0004439224, 0.006414086, 359.2931
1681188714.1061585, 0, 0.00599724, -0.0004439224, 0.006051604, 359.2931, 0, 0, 0, 3.5, +3.500001E+00, +8.587269E-09, 0.006362819, -0.0004439224, 0.006743026, 356.009
1681188720.8379455, 0, 0.006362819, -0.0004439224, 0.006743026, 352.751, 0, 0, 0, 4.0, +3.999724E+00, +9.706207E-09, 0.006362819, 0.0002869087, 0.006378286, 353.141
1681188727.5564215, 0, 0.006362819, -0.0004439224, 0.006378286, 359.2931, 0, 0, 0, 4.5, +4.500019E+00, +1.134602E-08, 0.006362819, -7.850687e-05, 0.006378286, 356.2253
1681188734.2807567, 0, 0.006728398, -0.0004439224, 0.006776899, 356.009, 0, 0, 0, 5.0, +5.000646E+00, +1.237469E-08, 0.007093977, -0.0008093381, 0.006414086, 356.009
1681188741.0195296, 0, 0.007093977, -0.0008093381, 0.006743026, 359.2931, 0, 0, 0, 5.5, +5.500681E+00, +1.404701E-08, 0.006362819, -0.0004439224, 0.006776899, 359.3315
1681188747.7229154, 0, 0.006728398, -0.0004439224, 0.006378286, 356.2253, 0, 0, 0, 6.0, +6.000268E+00, +1.508104E-08, 0.006362819, -7.850687e-05, 0.006743026, 359.3315
1681188754.4514713, 0, 0.00599724, -0.0004439224, 0.006378286, 356.009, 0, 0, 0, 6.5, +6.499860E+00, +1.659282E-08, 0.006362819, -7.850687e-05, 0.006743026, 356.009
1681188761.1701381, 0, 0.006728398, -7.850687e-05, 0.006414086, 352.751, 0, 0, 0, 7.0, +6.999945E+00, +1.788709E-08, 0.006362819, 0.0002869087, 0.006728856, 359.2931
1681188767.894055, 0, 0.006728398, -0.0004439224, 0.006743026, 356.2253, 0, 0, 0, 7.5, +7.500572E+00, +1.905533E-08, 0.006362819, -0.0004439224, 0.006378286, 356.2253
1681188774.6011474, 0, 0.006728398, -7.850687e-05, 0.006743026, 353.141, 0, 0, 0, 8.0, +8.000840E+00, +2.083800E-08, 0.006362819, -0.0004439224, 0.006743026, 356.009
1681188781.3690138, 0, 0.007093977, -0.0004439224, 0.006728856, 356.2253, 0, 0, 0, 8.5, +8.500576E+00, +2.175666E-08, 0.006728398, -7.850687e-05, 0.006363303, 359.3315
1681188788.0984504, 0, 0.006728398, -7.850687e-05, 0.006728856, 356.2253, 0, 0, 0, 9.0, +9.000107E+00, +2.327637E-08, 0.006728398, -0.0004439224, 0.006743026, 356.2253
1681188794.8168075, 0, 0.006728398, -0.0004439224, 0.006776899, 356.2253, 0, 0, 0, 9.5, +9.499929E+00, +2.462622E-08, 0.006728398, -0.0008093381, 0.006378286, 356.2253
1681188801.54559, 0, 0.006728398, -0.0004439224, 0.007139996, 353.4914, 0, 0, 0, 10.0, +1.000066E+01, +2.589976E-08, 0.006728398, -0.0004439224, 0.006776899, 359.3315
1681188808.2709846, 0, 0.006728398, -7.850687e-05, 0.007094412, 359.3315, 0, 0, 0, 10.5, +1.050094E+01, +2.741690E-08, 0.007093977, -0.0004439224, 0.007107853, 356.2253
1681188815.00658, 0, 0.006728398, -0.0004439224, 0.006728856, 353.141, 0, 0, 0, 11.0, +1.100093E+01, +2.832695E-08, 0.007093977, -0.0008093381, 0.007107853, 359.3315
1681188821.7336216, 0, 0.006728398, -0.0004439224, 0.006776899, 353.141, 0, 0, 0, 11.5, +1.150042E+01, +2.988216E-08, 0.006728398, -0.0004439224, 0.007107853, 359.3659
1681188828.4339712, 0, 0.006728398, -7.850687e-05, 0.007107853, 359.3315, 0, 0, 0, 12.0, +1.200000E+01, +3.120760E-08, 0.007093977, -7.850687e-05, 0.006776899, 356.4193
1681188835.1523197, 0, 0.006728398, -0.0004439224, 0.006743026, 359.397, 0, 0, 0, 12.5, +1.250029E+01, +3.250455E-08, 0.007093977, -0.0004439224, 0.007107853, 356.2253
1681188841.890726, 0, 0.006728398, -0.0004439224, 0.007472754, 353.4914, 0, 0, 0, 13.0, +1.300089E+01, +3.364327E-08, 0.007093977, -0.001174754, 0.007107853, 356.2253
1681188848.6100316, 0, 0.006728398, -0.0004439224, 0.006776899, 353.4914, 0, 0, 0, 13.5, +1.350111E+01, +3.487872E-08, 0.007093977, -0.0008093381, 0.006776899, 356.2253
1681188855.3020406, 0, 0.007459556, -0.0004439224, 0.007139996, 356.4193, 0, 0, 0, 14.0, +1.400063E+01, +3.648383E-08, 0.007093977, -0.0008093381, 0.007107853, 2.316007
1681188862.0171762, 0, 0.007093977, -0.0004439224, 0.006776899, 353.4914, 0, 0, 0, 14.5, +1.450013E+01, +3.747408E-08, 0.007093977, -0.0008093381, 0.007094412, 353.4914
1681188868.729348, 0, 0.007093977, -0.0004439224, 0.007139996, 359.3659, 0, 0, 0, 15.0, +1.499999E+01, +3.887823E-08, 0.007093977, -0.0008093381, 0.006776899, 356.4193
1681188875.4681003, 0, 0.007093977, -0.0004439224, 0.007472754, 359.3659, 0, 0, 0, 15.5, +1.550056E+01, +4.027620E-08, 0.007459556, -0.0004439224, 0.007139996, 356.5943
1681188882.1994963, 0, 0.007093977, -7.850687e-05, 0.007107853, 356.4193, 0, 0, 0, 16.0, +1.600081E+01, +4.164796E-08, 0.007459556, -0.0008093381, 0.007503333, 356.4193
1681188888.945407, 0, 0.007093977, -0.0004439224, 0.007139996, 359.397, 0, 0, 0, 16.5, +1.650056E+01, +4.283324E-08, 0.007093977, -0.0004439224, 0.007107853, 356.5943
1681188895.6494281, 0, 0.007093977, -0.0008093381, 0.007472754, 356.5943, 0, 0, 0, 17.0, +1.700001E+01, +4.437622E-08, 0.007093977, -0.0008093381, 0.007472754, 356.5943
1681188902.3521643, 0, 0.007459556, -0.0008093381, 0.007472754, 353.4914, 0, 0, 0, 17.5, +1.749955E+01, +4.598161E-08, 0.007093977, -0.0008093381, 0.007472754, 353.4914
1681188909.0841417, 0, 0.007459556, -0.0008093381, 0.007472754, 353.4914, 0, 0, 0, 18.0, +1.800027E+01, +4.747750E-08, 0.007459556, -0.0008093381, 0.007503333, 356.7531
1681188915.8039246, 0, 0.007459556, -0.0008093381, 0.007472754, 353.8078, 0, 0, 0, 18.5, +1.850060E+01, +4.831502E-08, 0.007459556, -7.850687e-05, 0.007472754, 353.4914
1681188922.5223806, 0, 0.007459556, -0.0004439224, 0.007503333, 359.397, 0, 0, 0, 19.0, +1.900067E+01, +4.996093E-08, 0.007825135, -0.0004439224, 0.007472754, 354.095
1681188929.2769449, 0, 0.007459556, -0.0004439224, 0.007503333, 353.8078, 0, 0, 0, 19.5, +1.950020E+01, +5.173515E-08, 0.007093977, -0.0008093381, 0.007472754, 356.5943
1681188935.9822164, 0, 0.007459556, -0.0008093381, 0.007503333, 356.7531, 0, 0, 0, 20.0, +1.999989E+01, +5.277409E-08, 0.007459556, -0.0004439224, 0.007503333, 356.7531
1681188942.6718333, 0, 0.007825135, -0.0008093381, 0.00745997, 354.095, 0, 0, 0, 20.5, +2.050035E+01, +5.430152E-08, 0.007825135, -0.0004439224, 0.007837717, 356.5943
1681188949.3970919, 0, 0.007459556, -0.0004439224, 0.007503333, 356.5943, 0, 0, 0, 21.0, +2.100074E+01, +5.565277E-08, 0.007825135, -0.0004439224, 0.007866878, 353.8078
1681188956.0957115, 0, 0.008190715, -0.0004439224, 0.007866878, 351.4622, 0, 0, 0, 21.5, +2.150375E+01, +5.754949E-08, 0.007825135, -0.0004439224, 0.007837717, 356.7531
1681188962.8177178, 0, 0.007825135, -0.0008093381, 0.007837717, 356.7531, 0, 0, 0, 22.0, +2.200459E+01, +5.896598E-08, 0.007825135, -0.0008093381, 0.007825529, 356.7531
1681188969.5318003, 0, 0.007825135, -0.0004439224, 0.007866878, 356.7531, 0, 0, 0, 22.5, +2.250206E+01, +6.001474E-08, 0.007825135, -0.0004439224, 0.007866878, 356.7531
1681188976.2657144, 0, 0.007825135, -0.0004439224, 0.007837717, 356.7531, 0, 0, 0, 23.0, +2.300260E+01, +6.169414E-08, 0.007825135, -0.0004439224, 0.007837717, 356.7531
1681188982.9740262, 0, 0.007825135, -0.0004439224, 0.007866878, 354.095, 0, 0, 0, 23.5, +2.350341E+01, +6.329429E-08, 0.008190715, -0.0004439224, 0.008191091, 356.8977
1681188989.699361, 0, 0.008190715, -0.0004439224, 0.007837717, 356.8977, 0, 0, 0, 24.0, +2.400390E+01, +6.484058E-08, 0.008190715, -7.850687e-05, 0.007837717, 354.3568
1681188996.4303706, 0, 0.007825135, -7.850687e-05, 0.007837717, 359.4508, 0, 0, 0, 24.5, +2.450442E+01, +6.636555E-08, 0.008190715, -0.0008093381, 0.007837717, 359.4252
1681189003.1594899, 0, 0.008190715, -0.0008093381, 0.008202735, 356.7531, 0, 0, 0, 25.0, +2.500539E+01, +6.734107E-08, 0.007825135, -0.0008093381, 0.008202735, 354.095
1681189009.8742633, 0, 0.008556293, -7.850687e-05, 0.007837717, 356.8977, 0, 0, 0, 25.0, +2.500522E+01, +6.685567E-08, 0.008190715, -0.0004439224, 0.008191091, 354.095
1681189016.5672991, 0, 0.007825135, -0.001174754, 0.007837717, 354.095, 0, 0, 0, 24.5, +2.450442E+01, +6.477236E-08, 0.008190715, -0.0008093381, 0.008191091, 356.8977
1681189023.3194492, 0, 0.007825135, -7.850687e-05, 0.008202735, 359.4508, 0, 0, 0, 24.0, +2.400399E+01, +6.233613E-08, 0.007825135, -0.0008093381, 0.007825529, 354.095
1681189030.0560868, 0, 0.007825135, -0.0008093381, 0.008230603, 356.7531, 0, 0, 0, 23.5, +2.350341E+01, +5.994184E-08, 0.007825135, -0.0008093381, 0.008230603, 354.3568
1681189036.7986867, 0, 0.008190715, -0.0004439224, 0.007866878, 353.8078, 0, 0, 0, 23.0, +2.300253E+01, +5.797310E-08, 0.007825135, -0.0004439224, 0.007837717, 356.7531
1681189043.5186625, 0, 0.007825135, -0.0008093381, 0.007866878, 356.8977, 0, 0, 0, 22.5, +2.250190E+01, +5.570408E-08, 0.007825135, -0.0004439224, 0.007866878, 359.4252
1681189050.257461, 0, 0.007825135, -0.0004439224, 0.007503333, 356.5943, 0, 0, 0, 22.0, +2.200470E+01, +5.321528E-08, 0.007825135, -0.0004439224, 0.007837717, 356.5943
1681189056.983542, 0, 0.007825135, -0.0004439224, 0.007503333, 356.7531, 0, 0, 0, 21.5, +2.150376E+01, +5.107606E-08, 0.007459556, -0.0004439224, 0.007866878, 353.8078
1681189063.6844344, 0, 0.007825135, -7.850687e-05, 0.007472754, 356.7531, 0, 0, 0, 21.0, +2.100066E+01, +4.907816E-08, 0.007825135, -0.0004439224, 0.007472754, 353.8078
1681189070.3970392, 0, 0.007459556, -0.0004439224, 0.007503333, 359.4252, 0, 0, 0, 20.5, +2.050035E+01, +4.699987E-08, 0.007459556, -0.0004439224, 0.007866878, 354.095
1681189077.1098254, 0, 0.007459556, -0.0004439224, 0.008191091, 359.397, 0, 0, 0, 20.0, +1.999981E+01, +4.529755E-08, 0.007459556, -0.0008093381, 0.007472754, 354.095
1681189083.8311405, 0, 0.007459556, -0.0008093381, 0.007503333, 356.7531, 0, 0, 0, 19.5, +1.950024E+01, +4.295385E-08, 0.007459556, -0.0008093381, 0.007472754, 353.8078
1681189090.5743027, 0, 0.007825135, -0.0008093381, 0.007472754, 353.4914, 0, 0, 0, 19.0, +1.900061E+01, +4.146284E-08, 0.007459556, -0.0008093381, 0.007503333, 356.5943
1681189097.2985168, 0, 0.007459556, -0.0008093381, 0.007472754, 353.8078, 0, 0, 0, 18.5, +1.850058E+01, +3.933870E-08, 0.007459556, -7.850687e-05, 0.007503333, 353.4914
1681189104.020504, 0, 0.007459556, -0.0008093381, 0.007472754, 350.5972, 0, 0, 0, 18.0, +1.800030E+01, +3.736296E-08, 0.007459556, -0.0008093381, 0.007472754, 356.4193
1681189110.7391973, 0, 0.007825135, -7.850687e-05, 0.007107853, 359.3659, 0, 0, 0, 17.5, +1.749961E+01, +3.569555E-08, 0.007825135, -0.0004439224, 0.007139996, 356.4193
1681189117.4682972, 0, 0.007459556, -0.0008093381, 0.007107853, 356.7531, 0, 0, 0, 17.0, +1.699993E+01, +3.437585E-08, 0.007093977, -0.0004439224, 0.007503333, 356.5943
1681189124.176599, 0, 0.007093977, -0.0004439224, 0.007139996, 359.3659, 0, 0, 0, 16.5, +1.650052E+01, +3.250500E-08, 0.007093977, -0.0008093381, 0.007094412, 359.3659
1681189130.8887324, 0, 0.007093977, -0.0004439224, 0.007107853, 356.5943, 0, 0, 0, 16.0, +1.600083E+01, +3.067958E-08, 0.007459556, -0.0008093381, 0.007094412, 356.5943
1681189137.6240022, 0, 0.007093977, -0.0004439224, 0.007107853, 356.5943, 0, 0, 0, 15.5, +1.550052E+01, +2.959378E-08, 0.007459556, -0.0004439224, 0.007094412, 353.4914
1681189144.342631, 0, 0.007093977, -0.0004439224, 0.007107853, 356.2253, 0, 0, 0, 15.0, +1.500003E+01, +2.760135E-08, 0.007093977, -0.0004439224, 0.007139996, 356.4193
1681189151.061212, 0, 0.007459556, -0.0004439224, 0.007094412, 356.4193, 0, 0, 0, 14.5, +1.450008E+01, +2.663504E-08, 0.007093977, -0.0008093381, 0.007107853, 353.4914
1681189157.8133445, 0, 0.007093977, -0.0004439224, 0.007139996, 353.4914, 0, 0, 0, 14.0, +1.400066E+01, +2.472473E-08, 0.007459556, -0.0008093381, 0.00745997, 356.4193
1681189164.521822, 0, 0.007093977, -7.850687e-05, 0.007094412, 353.4914, 0, 0, 0, 13.5, +1.350109E+01, +2.340151E-08, 0.007093977, -0.0004439224, 0.006743026, 353.4914
1681189171.2426429, 0, 0.007093977, -0.0004439224, 0.007107853, 356.4193, 0, 0, 0, 13.0, +1.300088E+01, +2.211056E-08, 0.007093977, -0.0008093381, 0.006743026, 353.4914
1681189177.946757, 0, 0.007093977, -7.850687e-05, 0.007107853, 2.316007, 0, 0, 0, 12.5, +1.250026E+01, +2.111985E-08, 0.007459556, -7.850687e-05, 0.007107853, 356.4193
1681189184.6691053, 0, 0.006728398, -0.0008093381, 0.007107853, 353.141, 0, 0, 0, 12.0, +1.200003E+01, +1.959672E-08, 0.007093977, -0.0004439224, 0.006378286, 356.4193
1681189191.3603885, 0, 0.006728398, -0.0004439224, 0.006776899, 356.4193, 0, 0, 0, 11.5, +1.150041E+01, +1.861496E-08, 0.006728398, -0.001174754, 0.006776899, 359.3315
1681189198.0658212, 0, 0.007093977, 0.0002869087, 0.006743026, 359.3659, 0, 0, 0, 11.0, +1.100088E+01, +1.733221E-08, 0.006728398, -0.0004439224, 0.006378286, 352.751
1681189204.7997065, 0, 0.007093977, -0.0004439224, 0.006743026, 359.3315, 0, 0, 0, 10.5, +1.050098E+01, +1.595707E-08, 0.006728398, -0.0004439224, 0.006776899, 356.009
1681189211.5262198, 0, 0.007093977, -0.0004439224, 0.006743026, 353.141, 0, 0, 0, 10.0, +1.000068E+01, +1.481374E-08, 0.006362819, -0.0008093381, 0.007107853, 356.4193
1681189218.251676, 0, 0.006728398, -0.0004439224, 0.007107853, 356.009, 0, 0, 0, 9.5, +9.499960E+00, +1.375327E-08, 0.006728398, -0.0004439224, 0.006776899, 359.3315
1681189224.994756, 0, 0.006728398, -0.0008093381, 0.006743026, 359.3315, 0, 0, 0, 9.0, +9.000078E+00, +1.312729E-08, 0.006728398, -0.0004439224, 0.006743026, 356.2253
1681189231.7052138, 0, 0.007093977, -0.0004439224, 0.006776899, 359.2931, 0, 0, 0, 8.5, +8.500544E+00, +1.202804E-08, 0.006728398, -0.0004439224, 0.007107853, 356.2253
1681189238.4544787, 0, 0.006728398, -0.0008093381, 0.006378286, 356.2253, 0, 0, 0, 8.0, +8.000874E+00, +1.084882E-08, 0.006362819, 0.0002869087, 0.006743026, 356.009
1681189245.1892123, 0, 0.006362819, -7.850687e-05, 0.006743026, 352.751, 0, 0, 0, 7.5, +7.500532E+00, +1.009055E-08, 0.006728398, -7.850687e-05, 0.006776899, 353.141
1681189251.918054, 0, 0.006362819, -0.0004439224, 0.006728856, 356.2253, 0, 0, 0, 7.0, +6.999989E+00, +8.846961E-09, 0.006728398, -0.0004439224, 0.006728856, 356.009
1681189258.613843, 0, 0.007093977, -0.0004439224, 0.006728856, 356.2253, 0, 0, 0, 6.5, +6.499884E+00, +8.088956E-09, 0.006362819, -0.0004439224, 0.006378286, 353.141
1681189265.3440022, 0, 0.006362819, -0.0004439224, 0.006776899, 356.009, 0, 0, 0, 6.0, +6.000215E+00, +7.557477E-09, 0.006728398, 0.0002869087, 0.006728856, 353.141
1681189272.0620112, 0, 0.006362819, -7.850687e-05, 0.006743026, 356.2253, 0, 0, 0, 5.5, +5.500693E+00, +6.586162E-09, 0.006728398, -7.850687e-05, 0.006743026, 356.2253
1681189278.77958, 0, 0.006728398, -0.0004439224, 0.006776899, 359.3315, 0, 0, 0, 5.0, +5.000626E+00, +5.748840E-09, 0.006362819, -7.850687e-05, 0.006378286, 359.2931
1681189285.5148804, 0, 0.006362819, -0.0004439224, 0.006363303, 356.009, 0, 0, 0, 4.5, +4.500025E+00, +5.103669E-09, 0.006728398, -0.0004439224, 0.006414086, 356.009
1681189292.2840714, 0, 0.006362819, -0.0004439224, 0.006743026, 356.2253, 0, 0, 0, 4.0, +3.999711E+00, +4.097415E-09, 0.006362819, -7.850687e-05, 0.006414086, 356.009
1681189299.0058594, 0, 0.006362819, -0.0008093381, 0.006414086, 356.009, 0, 0, 0, 3.5, +3.499990E+00, +3.707255E-09, 0.00599724, -0.0004439224, 0.006414086, 355.7666
1681189305.7182062, 0, 0.006362819, -0.0004439224, 0.006378286, 356.009, 0, 0, 0, 3.0, +3.000486E+00, +2.615983E-09, 0.006362819, -0.0004439224, 0.006728856, 356.009
1681189312.4090955, 0, 0.006362819, -0.0004439224, 0.006378286, 359.2931, 0, 0, 0, 2.5, +2.500606E+00, +2.321897E-09, 0.006362819, -0.0004439224, 0.006363303, 2.5818
1681189319.1318083, 0, 0.00599724, -0.0008093381, 0.006414086, 356.009, 0, 0, 0, 2.0, +1.999996E+00, +1.304690E-09, 0.00599724, -0.0004439224, 0.006378286, 356.009
1681189325.8352191, 0, 0.006362819, -0.0004439224, 0.006414086, 359.25, 0, 0, 0, 1.5, +1.500004E+00, +7.897757E-10, 0.006362819, -7.850687e-05, 0.006378286, 352.751
1681189332.5634806, 0, 0.006362819, -0.0004439224, 0.006378286, 356.009, 0, 0, 0, 1.0, +1.000064E+00, +2.808111E-11, 0.00599724, -0.0004439224, 0.006378286, 356.2253
1681189339.2822754, 0, 0.006362819, 0.0002869087, 0.006013647, 355.7666, 0, 0, 0, 0.5, +5.000519E-01, -6.083746E-10, 0.006728398, -7.850687e-05, 0.006013647, 352.3143
1681189346.018659, 0, 0.006362819, -0.0004439224, 0.006013647, 359.25, 0, 0, 0, 0.0, +3.805116E-05, -1.044342E-09, 0.006728398, -0.0004439224, 0.006363303, 356.009
1681189352.7457771, 0, 0.00599724, -7.850687e-05, 0.006013647, 352.3143, 0, 0, 0, 0.0, +4.410687E-05, -1.424369E-09, 0.006362819, -0.0004439224, 0.006378286, 356.009
1681189359.457535, 0, 0.00563166, -0.0004439224, 0.005997753, 355.7666, 0, 0, 0, -0.5, -4.999305E-01, -2.402128E-09, 0.006362819, -0.0008093381, 0.006414086, 356.2253
