t,i,temp_desired,temp_tc,temp_therm,res_therm
1681790024.1472108,25.4296299044014,0.4079553368978297,24.929327,18.58229572449074,1015.87366
1681790029.1511183,25.512982346983847,0.42205677936365094,25.0096435,18.650880433309705,1016.0777
1681790034.161984,25.596668706707256,0.4262770629844759,25.1094036,18.724627580311637,1016.29712
1681790039.164703,25.679992435745493,0.42900550339723287,25.2107334,18.811536795640414,1016.55573
1681790044.1818335,25.76365334031194,0.4186565775714857,25.3365173,18.898741274747195,1016.81525
1681790049.1825109,25.84707806743393,0.40604200281832936,25.4643096,18.99846306660947,1017.11206
1681790054.19577,25.930592300864156,0.38454578580513343,25.6070423,19.094113252091635,1017.39679
1681790059.2320516,26.01457674738973,0.3648341000482539,25.7440624,19.205062694166756,1017.72711
1681790064.2111814,26.09742055572281,0.3407833612909431,25.8855342,19.313332082119476,1018.0495
1681790069.191888,26.180552854510243,0.2994284945474155,26.0575275,19.428162655558015,1018.39148
1681790074.2187824,26.26418794629186,0.2622551373792232,26.2178344,19.546294996173714,1018.74335
1681790079.2251666,26.34778574146042,0.23852747206733171,26.3488349,19.661722799336168,1019.08722
1681790084.2386258,26.431186408174135,0.20000098062854296,26.5055694,19.77696766694354,1019.4306
1681790089.2433147,26.514559354754383,0.16861480028752493,26.6451835,19.891174062829826,1019.77094
1681790094.2325091,26.597797328603363,0.1447899729271003,26.7675819,20.003557442363938,1020.1059
1681790099.246475,26.681472935648856,0.12167750029372687,26.8871669,20.109452739521256,1020.42157
1681790104.2582898,26.76485142148743,0.1084835337501984,26.9858818,20.215845623077506,1020.73877
1681790109.2875652,26.848633899661,0.106171061636502,27.0634803,20.317209479002475,1021.04102
1681790114.2848136,26.931872854999796,0.11750574568089414,27.1148986,20.403024766078023,1021.29694
1681790119.2802815,27.015380917362467,0.11572512979629213,27.1930828,20.492021517080904,1021.56238
1681790124.336046,27.09940178629964,0.12700841369613483,27.2470836,20.57010255993112,1021.79529
1681790129.3118021,27.18248830871989,0.14483678305861022,27.2891941,20.650159453111506,1022.03412
1681790134.315294,27.265884930265045,0.17129352458781452,27.3171157,20.72059198053809,1022.24426
1681790139.3315961,27.349485900374347,0.2008861427468523,27.3419113,20.78341035677754,1022.4317
1681790144.3557882,27.43308154182841,0.2294501459909423,27.3714694,20.847942297557882,1022.62427
1681790149.3529172,27.516341366740164,0.26360477511532143,27.3926067,20.90878610329689,1022.80585
1681790154.362293,27.59999191599299,0.3031239396588432,27.4069042,20.966187285558643,1022.97717
1681790159.3727098,27.683421550564066,0.32907942311479155,27.4501228,21.026039538955494,1023.15582
1681790164.3671114,27.766691810262298,0.35642810912967493,27.4923706,21.083250503321793,1023.3266
1681790169.3748457,27.850187832486725,0.3879346329165154,27.528963,21.142212111515953,1023.50262
1681790174.3880572,27.933842748773195,0.41739547891098816,27.5718536,21.209143543269207,1023.70245
1681790179.4119267,28.0172670983991,0.4440751546962096,27.6217536,21.27535544189033,1023.90015
1681790184.424582,28.10086923675944,0.46572893118631525,27.6830081,21.3473811964055,1024.11523
1681790189.4670851,28.185045391690828,0.47852121891286925,27.7629051,21.42377596499089,1024.34338
1681790194.4192073,28.267615602783458,0.48654187889357486,27.8501129,21.496118360512245,1024.55945
1681790199.4566638,28.351459453872934,0.48691977548252086,27.9532356,21.586513568556498,1024.82947
1681790204.4590354,28.434943189593252,0.48312926308251136,28.0629024,21.682249447197712,1025.11548
1681790209.4881968,28.518620354306794,0.4687924184616506,28.1917037,21.77654362730931,1025.39722
1681790214.4788418,28.602022376032764,0.4428196612254549,28.3401451,21.880586287712298,1025.70813
1681790219.4944227,28.685558154555256,0.4213840779096885,28.4770107,21.99053577690913,1026.03674
1681790224.504935,28.769040487579602,0.3972848266113517,28.6163272,22.10018420229308,1026.3645
1681790229.5203087,28.852550727498627,0.36911599654453214,28.7607784,22.215327917615404,1026.70874
1681790234.5249052,28.935993304224905,0.3380791660436038,28.9077129,22.328493666761222,1027.04712
1681790239.5361123,29.01951694724172,0.31062745623305377,29.0448722,22.43739537765158,1027.3728
1681790244.5437768,29.102863886328635,0.284842262934727,29.1761264,22.560973333131166,1027.74243
1681790249.547712,29.18637926416804,0.2537257890677628,29.3154029,22.675716129354345,1028.08569
1681790254.594246,29.270418296627298,0.23765342533726502,29.4238433,22.78334240570816,1028.40771
1681790259.5740576,29.353402446083322,0.21884825500123362,29.5353946,22.889445663528903,1028.72522
